look	0.02	0.82
means	0.02	0.66
advance	0.02	0.17
shy	0.02	1.06
images	0.02	0.12
alexander	0.02	0.52
hook	0.02	0.16
routine	0.02	0.14
thirty	0.02	0.22
reserve	0.02	0.11
hundred	0.02	0.20
retreat	0.02	0.46
movement	0.02	0.31
narrative	0.02	0.30
bench	0.02	0.26
high	0.02	0.47
victory	0.02	0.16
rare	0.02	0.93
details	0.03	0.20
levels	0.03	0.43
rolling	0.03	0.26
voters	0.03	0.41
backs	0.03	0.21
takes	0.03	0.53
twelve	0.03	0.22
train	0.03	0.11
pictures	0.03	0.14
rushing	0.03	0.10
miami	0.03	0.26
collected	0.03	0.10
forty	0.03	0.20
must	0.03	0.70
opening	0.03	0.15
park	0.03	0.28
turn	0.03	0.48
pope	0.03	0.77
justice	0.03	0.88
energy	0.03	0.24
agency	0.03	0.36
slightly	0.03	0.41
snapped	0.03	0.44
porch	0.03	0.29
fortunately	0.03	0.60
advanced	0.03	0.17
walking	0.03	0.37
strategy	0.03	0.15
created	0.03	0.18
breaking	0.03	0.24
reverend	0.03	0.46
mile	0.03	0.13
happening	0.03	1.08
johnny	0.03	0.61
twenty	0.03	0.22
overnight	0.03	0.19
sun	0.03	0.52
lane	0.03	0.18
shoved	0.03	0.35
stepped	0.03	0.52
watches	0.03	0.47
report	0.03	0.16
ranch	0.03	0.49
society	0.03	0.33
eleven	0.03	0.22
dropped	0.03	0.33
pounds	0.03	0.26
laid	0.03	0.21
fourteen	0.03	0.22
colonel	0.03	0.11
receiving	0.03	0.17
eye	0.03	0.21
sixteen	0.04	0.22
logic	0.04	0.21
giants	0.04	0.28
thirteen	0.04	0.22
culture	0.04	0.40
view	0.04	0.24
batman	0.04	0.46
actors	0.04	0.49
afterward	0.04	0.25
path	0.04	0.15
mill	0.04	0.34
struggle	0.04	0.41
hits	0.04	0.21
sand	0.04	0.51
discuss	0.04	0.26
exit	0.04	0.24
notion	0.04	0.31
served	0.04	0.22
available	0.04	0.68
recognize	0.04	0.41
deliver	0.04	0.19
delay	0.04	0.34
relief	0.04	0.93
carried	0.04	0.24
nearly	0.04	0.22
quarterback	0.04	0.16
foreign	0.04	0.34
clay	0.04	0.43
universities	0.04	0.39
cuts	0.04	0.19
resident	0.04	0.41
additional	0.04	0.18
memory	0.04	0.29
council	0.04	0.29
thrust	0.04	0.25
determine	0.04	0.39
trusted	0.04	1.62
washington	0.04	0.27
save	0.04	0.37
onion	0.04	0.42
walks	0.04	0.46
francisco	0.04	0.29
study	0.04	0.22
yourself	0.04	0.78
theory	0.04	0.25
silence	0.04	0.68
slapped	0.04	0.27
looks	0.04	0.55
fifteen	0.04	0.21
realize	0.04	0.62
holds	0.04	0.47
does	0.04	0.85
slowly	0.04	0.29
sit	0.04	0.35
designed	0.04	0.46
building	0.04	0.39
cooking	0.04	0.35
proposal	0.04	0.19
series	0.04	0.20
rolls	0.04	0.33
contained	0.04	0.14
walk	0.04	0.39
island	0.04	0.29
moves	0.04	0.45
survey	0.04	0.26
conference	0.04	0.32
ryan	0.04	0.63
stepping	0.05	0.37
picks	0.05	0.49
ball	0.05	0.15
expectations	0.05	0.35
organized	0.05	0.24
grasp	0.05	0.32
basis	0.05	0.19
looked	0.05	0.69
earned	0.05	0.53
eddie	0.05	0.76
remember	0.05	0.93
pitcher	0.05	0.23
1990s	0.05	0.19
center	0.05	0.31
dallas	0.05	0.28
cleared	0.05	0.39
constitution	0.05	0.39
starts	0.05	0.47
finds	0.05	0.39
built	0.05	0.28
tracks	0.05	0.11
guard	0.05	0.18
muscle	0.05	0.29
turns	0.05	0.50
pull	0.05	0.26
listening	0.05	0.51
attention	0.05	0.27
protein	0.05	0.25
separate	0.05	0.23
health	0.05	0.46
hesitated	0.05	0.70
passing	0.05	0.21
understanding	0.05	0.21
plan	0.05	0.26
pot	0.05	0.50
fixed	0.05	0.27
sixty	0.05	0.20
request	0.05	0.33
carpet	0.05	0.33
shallow	0.05	0.26
pete	0.05	0.51
journal	0.05	0.15
body	0.05	0.31
slipped	0.05	0.35
blocks	0.05	0.32
ca	0.05	0.78
talking	0.05	0.74
prime	0.05	0.39
piece	0.05	0.21
snow	0.05	0.73
assume	0.05	0.56
commission	0.05	0.28
anymore	0.05	0.97
possibly	0.05	0.67
hotel	0.06	0.49
probably	0.06	1.06
turned	0.06	0.62
whisper	0.06	0.66
techniques	0.06	0.17
am	0.06	0.74
frozen	0.06	0.44
slices	0.06	0.33
international	0.06	0.34
fifty	0.06	0.19
salad	0.06	0.32
bare	0.06	0.34
ago	0.06	0.25
usual	0.06	0.81
leans	0.06	0.48
peered	0.06	0.53
delivered	0.06	0.17
plus	0.06	0.21
walls	0.06	0.30
japanese	0.06	0.36
holes	0.06	0.20
perceived	0.06	0.27
crop	0.06	0.51
better	0.06	1.84
gordon	0.06	0.56
pulled	0.06	0.35
dug	0.06	0.14
ministry	0.06	0.59
step	0.06	0.34
nowhere	0.06	0.88
frowned	0.06	0.70
settle	0.06	0.18
science	0.06	0.16
stream	0.06	0.29
satellite	0.06	0.08
road	0.06	0.15
soon	0.06	0.56
applications	0.06	0.16
drop	0.06	0.27
climbed	0.06	0.32
wo	0.06	0.77
hiding	0.06	0.37
sue	0.06	0.59
forever	0.06	0.50
tv	0.06	0.14
block	0.06	0.31
pieces	0.06	0.23
scientific	0.06	0.16
et	0.06	0.28
chosen	0.06	0.58
samples	0.07	0.23
approach	0.07	0.22
searching	0.07	0.28
want	0.07	0.83
chest	0.07	0.27
tossed	0.07	0.27
prep	0.07	0.30
perspective	0.07	0.23
grocery	0.07	0.17
traveled	0.07	0.67
equipment	0.07	0.14
slid	0.07	0.32
products	0.07	0.21
pushed	0.07	0.38
wave	0.07	0.70
pasta	0.07	0.35
security	0.07	0.27
past	0.07	0.20
run	0.07	0.38
stands	0.07	0.47
ford	0.07	0.11
berkeley	0.07	0.18
engineering	0.07	0.17
goes	0.07	0.55
bridge	0.07	0.12
participants	0.07	0.30
materials	0.07	0.18
atmosphere	0.07	0.63
emphasis	0.07	0.20
politics	0.07	0.25
behind	0.07	0.17
answer	0.07	0.73
sent	0.07	0.59
youth	0.07	0.93
introduced	0.07	0.52
helmet	0.07	0.25
thoughts	0.07	0.37
stared	0.07	0.67
cameras	0.07	0.07
belly	0.07	0.29
take	0.07	0.51
giving	0.07	0.35
experiments	0.07	0.25
mass	0.07	0.55
manhattan	0.07	0.36
rocks	0.07	0.30
closing	0.07	0.21
sheets	0.07	0.26
offense	0.07	0.16
usa	0.07	0.23
bring	0.07	0.37
boat	0.08	0.29
hills	0.08	0.31
agenda	0.08	0.25
midnight	0.08	0.50
remembered	0.08	1.55
away	0.08	0.28
faster	0.08	0.81
picked	0.08	0.34
toward	0.08	0.22
curiosity	0.08	0.88
analysis	0.08	0.26
sidewalk	0.08	0.21
fiction	0.08	0.42
revolution	0.08	0.32
plate	0.08	0.31
pass	0.08	0.29
sending	0.08	0.20
history	0.08	0.21
balls	0.08	0.12
floors	0.08	0.32
television	0.08	0.10
beans	0.08	0.40
kept	0.08	0.59
bearing	0.08	0.27
planning	0.08	0.49
drew	0.08	0.36
carries	0.08	0.21
swimming	0.08	0.13
using	0.08	0.30
conducted	0.08	0.22
rises	0.08	0.31
canadian	0.08	0.29
san	0.08	0.25
hurry	0.08	0.65
announced	0.08	0.39
russian	0.08	0.32
wayne	0.08	0.46
palms	0.08	0.38
began	0.08	0.35
testing	0.08	0.23
beyond	0.08	0.19
branches	0.08	0.50
puts	0.08	0.49
servants	0.08	1.02
adults	0.08	1.03
seated	0.08	0.32
backpack	0.08	0.19
roses	0.08	1.60
glanced	0.08	0.68
approximately	0.08	0.15
indicated	0.09	0.29
ap	0.09	0.17
discovery	0.09	0.75
consumer	0.09	0.28
enters	0.09	0.46
move	0.09	0.49
seeing	0.09	0.78
gaze	0.09	0.42
bishop	0.09	0.79
tourists	0.09	0.42
brenda	0.09	0.51
port	0.09	0.29
learn	0.09	0.32
removed	0.09	0.19
movements	0.09	0.25
articles	0.09	0.22
harvard	0.09	0.19
intelligence	0.09	0.62
roof	0.09	0.24
roughly	0.09	0.21
1960s	0.09	0.25
electricity	0.09	0.28
sliding	0.09	0.18
engineer	0.09	0.28
aim	0.09	0.35
pin	0.09	0.28
column	0.09	0.21
lower	0.09	0.38
device	0.09	0.12
begins	0.09	0.34
ads	0.09	0.19
committee	0.09	0.28
sacred	0.09	1.06
channel	0.09	0.07
carefully	0.09	0.65
prepared	0.09	0.60
yards	0.09	0.08
foster	0.09	0.90
crane	0.09	0.49
slides	0.09	0.18
patch	0.09	0.38
answering	0.10	0.30
seat	0.10	0.25
holding	0.10	0.31
still	0.10	0.66
via	0.10	0.15
staff	0.10	0.26
reaching	0.10	0.22
stuck	0.10	0.23
volume	0.10	0.20
deputy	0.10	0.27
approaches	0.10	0.35
participate	0.10	0.24
spokesman	0.10	0.24
put	0.10	0.32
softly	0.10	0.40
signed	0.10	0.57
shows	0.10	0.14
near	0.10	0.19
novels	0.10	0.46
religious	0.10	0.64
speaking	0.10	0.64
cable	0.10	0.10
operate	0.10	0.09
rings	0.10	0.29
spine	0.10	0.27
half	0.10	0.18
show	0.10	0.14
universal	0.10	0.34
tomatoes	0.10	0.49
twisted	0.10	0.21
street	0.10	0.28
use	0.10	0.15
brendan	0.10	0.55
landscape	0.10	0.23
driveway	0.10	0.22
ideas	0.10	0.27
drawer	0.10	0.13
messages	0.10	0.18
carry	0.10	0.27
production	0.10	0.22
post	0.10	0.14
aisle	0.10	0.16
easily	0.10	0.55
direction	0.10	0.27
competitive	0.10	0.51
bread	0.10	0.42
hood	0.10	0.15
rolled	0.10	0.45
sense	0.10	0.77
includes	0.10	0.49
training	0.10	0.16
representative	0.10	0.29
willie	0.10	0.57
decade	0.10	0.18
campus	0.10	0.34
ones	0.11	0.65
contract	0.11	0.51
stories	0.11	0.41
voice	0.11	0.80
hint	0.11	0.92
smaller	0.11	0.82
working	0.11	0.73
actually	0.11	1.13
diego	0.11	0.28
word	0.11	0.35
print	0.11	0.19
receiver	0.11	0.13
largest	0.11	0.35
ahead	0.11	0.25
desk	0.11	0.20
objects	0.11	0.25
old	0.11	0.89
comes	0.11	0.71
recommended	0.11	0.14
swinging	0.11	0.20
reflect	0.11	0.49
route	0.11	0.19
folded	0.11	0.22
along	0.11	0.16
wheel	0.11	0.17
gazed	0.11	0.64
supplies	0.11	0.14
reporters	0.11	0.16
moved	0.11	0.53
track	0.11	0.10
seconds	0.11	0.26
news	0.11	0.11
dennis	0.11	0.54
pushing	0.11	0.30
seriously	0.11	1.01
brick	0.11	0.37
teach	0.11	0.24
collect	0.11	0.17
reached	0.11	0.37
wilson	0.11	0.29
repeated	0.11	0.70
press	0.11	0.12
options	0.11	0.55
ii	0.11	0.32
boards	0.11	0.11
possibilities	0.11	0.41
spinning	0.11	0.18
slice	0.11	0.31
instruction	0.11	0.27
attract	0.11	0.18
sydney	0.11	0.50
shakes	0.11	0.58
buy	0.11	0.20
governor	0.12	0.33
hang	0.12	0.47
dig	0.12	0.15
visits	0.12	0.41
potatoes	0.12	0.39
cab	0.12	0.22
lowered	0.12	0.49
granted	0.12	0.49
reporter	0.12	0.15
handed	0.12	0.32
bruce	0.12	0.51
pick	0.12	0.37
professor	0.12	0.17
tucked	0.12	0.24
tells	0.12	1.51
blown	0.12	0.63
interviews	0.12	0.16
larger	0.12	0.76
network	0.12	0.20
secretary	0.12	0.28
marcus	0.12	0.91
hold	0.12	0.34
rookie	0.12	0.20
slide	0.12	0.12
purse	0.12	0.15
placed	0.12	0.26
dock	0.12	0.26
crops	0.12	0.55
fishing	0.12	0.24
nutrition	0.12	0.16
exactly	0.12	1.15
following	0.13	0.26
per	0.13	0.22
centuries	0.13	0.36
agents	0.13	0.51
search	0.13	0.11
waving	0.13	0.49
christ	0.13	1.21
give	0.13	0.43
data	0.13	0.24
bobby	0.13	0.51
pulling	0.13	0.32
gate	0.13	0.18
muttered	0.13	0.58
york	0.13	0.29
golf	0.13	0.17
institute	0.13	0.16
pizza	0.13	0.33
brush	0.13	0.50
ease	0.13	0.83
held	0.13	0.32
columbia	0.13	0.19
ridge	0.13	0.18
elementary	0.13	0.29
mystery	0.13	0.54
silently	0.13	0.34
everyone	0.13	0.86
boost	0.13	0.82
enter	0.13	0.22
socks	0.13	0.39
shown	0.13	0.25
sauce	0.13	0.40
lemon	0.13	0.61
file	0.13	0.07
among	0.13	0.43
tube	0.13	0.20
technical	0.13	0.21
daily	0.13	0.12
grow	0.13	0.44
paper	0.13	0.14
professional	0.13	0.22
session	0.13	0.19
soup	0.13	0.37
previous	0.13	0.18
urge	0.13	0.57
surely	0.13	0.58
spirit	0.13	1.35
reach	0.14	0.38
minute	0.14	0.31
lift	0.14	0.18
forms	0.14	0.19
shrugged	0.14	0.69
outer	0.14	0.17
silent	0.14	0.83
tablespoons	0.14	0.45
trails	0.14	0.16
onto	0.14	0.19
picking	0.14	0.24
taught	0.14	0.26
compete	0.14	0.11
corn	0.14	0.51
follow	0.14	0.40
shoe	0.14	0.19
web	0.14	0.11
quite	0.14	0.77
based	0.14	0.18
dropping	0.14	0.31
ancient	0.14	0.68
sighed	0.14	0.67
dressing	0.14	0.37
subjects	0.14	0.16
review	0.14	0.17
england	0.14	0.52
prayer	0.14	1.14
newspapers	0.14	0.15
raise	0.14	0.17
returned	0.14	0.67
trail	0.14	0.18
nevertheless	0.14	0.35
faculty	0.14	0.36
offered	0.14	0.48
side	0.14	0.18
budget	0.14	0.23
benefit	0.14	0.31
temple	0.14	0.47
reads	0.14	0.44
cutting	0.14	0.24
organic	0.14	0.47
shaking	0.14	0.55
blinked	0.14	0.71
line	0.14	0.11
teaspoon	0.14	0.45
technology	0.14	0.17
onions	0.14	0.44
percent	0.14	0.37
patterns	0.14	0.27
town	0.14	0.66
told	0.14	1.57
lifted	0.14	0.35
covers	0.14	0.26
newspaper	0.14	0.17
months	0.15	0.25
document	0.15	0.22
hard	0.15	0.53
graduate	0.15	0.25
squeezed	0.15	0.23
period	0.15	0.20
edge	0.15	0.17
education	0.15	0.29
vegetable	0.15	0.44
chain	0.15	0.15
chair	0.15	0.30
brow	0.15	0.38
consumers	0.15	0.26
computer	0.15	0.09
double	0.15	0.78
films	0.15	0.24
degrees	0.15	0.20
chronicle	0.15	0.17
minister	0.15	0.53
student	0.15	0.30
pc	0.15	0.12
message	0.15	0.25
feet	0.15	0.22
yours	0.15	0.82
something	0.15	1.09
tower	0.15	0.22
interview	0.15	0.37
displayed	0.15	0.19
brushed	0.15	0.42
estimated	0.15	0.30
cross	0.15	0.11
estate	0.15	0.61
presence	0.15	0.41
drawing	0.15	0.13
files	0.15	0.12
general	0.15	0.19
graduated	0.15	0.23
hooked	0.15	0.25
college	0.15	0.29
school	0.15	0.30
identical	0.16	0.41
shops	0.16	0.41
stack	0.16	0.10
magazine	0.16	0.23
round	0.16	0.59
explains	0.16	0.65
leaned	0.16	0.61
magazines	0.16	0.22
library	0.16	0.20
heights	0.16	0.76
pat	0.16	0.43
map	0.16	0.11
decades	0.16	0.23
instructions	0.16	0.11
book	0.16	0.35
software	0.16	0.13
amounts	0.16	0.25
permission	0.16	0.48
clubs	0.16	0.42
wood	0.16	0.30
records	0.16	0.25
serving	0.16	0.31
pen	0.16	0.10
israel	0.16	0.75
phones	0.16	0.08
practices	0.16	0.28
opposite	0.16	0.19
underground	0.16	0.30
recognition	0.16	0.60
ted	0.16	0.41
speaker	0.16	0.21
empty	0.16	0.43
license	0.16	0.10
media	0.16	0.16
developed	0.16	0.15
earlier	0.16	0.29
come	0.16	0.80
lincoln	0.16	0.38
atop	0.16	0.11
senate	0.16	0.30
individual	0.16	0.22
naked	0.16	0.28
corners	0.16	0.24
later	0.16	0.29
read	0.16	0.29
prince	0.16	0.74
tournament	0.16	0.23
brooklyn	0.16	0.62
behavior	0.16	0.45
lunch	0.17	0.36
rested	0.17	0.26
fat	0.17	0.27
catholic	0.17	0.81
moving	0.17	0.40
trace	0.17	0.43
written	0.17	0.33
reform	0.17	0.25
preserve	0.17	0.56
practice	0.17	0.18
religion	0.17	0.58
muscles	0.17	0.28
pond	0.17	0.33
rent	0.17	0.28
stirring	0.17	0.42
low	0.17	0.45
exercise	0.17	0.17
boot	0.17	0.22
hamilton	0.17	0.55
photos	0.17	0.09
information	0.17	0.19
normal	0.17	0.48
platform	0.17	0.21
member	0.17	0.29
tested	0.17	0.46
next	0.17	0.44
rocky	0.17	0.18
pointed	0.17	0.56
middle	0.17	0.15
scale	0.17	0.31
christian	0.17	0.79
clinton	0.17	0.29
accepted	0.17	0.28
resting	0.17	0.27
passengers	0.17	0.29
weekly	0.17	0.16
books	0.17	0.29
max	0.17	0.58
published	0.17	0.25
reading	0.17	0.32
occasionally	0.17	0.41
started	0.17	0.56
cook	0.17	0.43
accounting	0.17	0.33
pocket	0.17	0.15
sophisticated	0.17	0.67
particular	0.17	0.46
bend	0.17	0.28
gives	0.17	0.42
arrived	0.17	0.66
specific	0.17	0.46
stewart	0.18	0.28
nurse	0.18	0.43
extensive	0.18	0.33
santa	0.18	0.25
customers	0.18	0.32
sheet	0.18	0.33
property	0.18	0.46
radio	0.18	0.10
notebook	0.18	0.07
barn	0.18	0.65
wonder	0.18	0.99
bent	0.18	0.31
masters	0.18	0.28
originally	0.18	0.12
successful	0.18	0.35
remained	0.18	0.71
tool	0.18	0.27
basket	0.18	0.36
within	0.18	0.19
video	0.18	0.13
dining	0.18	0.94
douglas	0.18	0.56
teaching	0.18	0.30
talks	0.18	0.68
entering	0.18	0.16
devices	0.18	0.13
everything	0.18	1.00
institution	0.18	0.20
photographs	0.18	0.11
schedule	0.18	0.22
envelope	0.18	0.09
steep	0.18	0.14
antonio	0.18	0.31
maybe	0.18	1.10
unlike	0.18	0.59
pursue	0.18	0.18
applied	0.18	0.12
pressing	0.18	0.24
telephone	0.18	0.24
blessed	0.18	1.10
gender	0.18	0.37
analysts	0.18	0.43
workout	0.18	0.14
baseball	0.18	0.24
readers	0.18	0.28
online	0.18	0.18
lewis	0.19	0.46
pour	0.19	0.46
suppose	0.19	1.10
hill	0.19	0.26
luke	0.19	0.74
site	0.19	0.13
conservative	0.19	0.41
machines	0.19	0.12
london	0.19	0.29
cut	0.19	0.39
goals	0.19	0.24
stretched	0.19	0.24
buying	0.19	0.21
nose	0.19	0.30
brave	0.19	0.55
camps	0.19	0.40
grave	0.19	0.51
pages	0.19	0.27
crucial	0.19	0.72
gore	0.19	0.32
wrapped	0.19	0.25
combine	0.19	0.46
knees	0.19	0.27
toss	0.19	0.30
nods	0.19	0.60
class	0.19	0.18
phone	0.19	0.26
jesus	0.19	1.01
internet	0.19	0.16
courses	0.19	0.23
eyes	0.19	0.28
chip	0.19	0.19
documents	0.19	0.14
attending	0.19	0.78
hour	0.19	0.30
christians	0.19	0.92
ask	0.19	0.73
copy	0.19	0.18
copies	0.19	0.17
bush	0.19	0.28
stir	0.19	0.45
uses	0.19	0.43
hanging	0.19	0.23
digging	0.19	0.25
degree	0.19	0.17
digital	0.19	0.14
crossed	0.19	0.24
boxes	0.19	0.69
tip	0.20	0.22
britain	0.20	0.56
level	0.20	0.38
begin	0.20	0.32
procedures	0.20	0.18
clearing	0.20	0.35
stone	0.20	0.20
eager	0.20	0.60
received	0.20	0.26
keys	0.20	0.16
natural	0.20	0.67
newly	0.20	0.19
bourne	0.20	0.58
element	0.20	0.28
notes	0.20	0.16
sessions	0.20	0.20
directions	0.20	0.27
stores	0.20	0.23
secrets	0.20	0.46
sang	0.20	1.19
above	0.20	0.16
grill	0.20	0.42
pace	0.20	0.21
belonged	0.20	1.57
creasy	0.20	0.57
amount	0.20	0.27
curriculum	0.20	0.29
appeal	0.20	0.45
fees	0.20	0.34
create	0.20	0.27
text	0.20	0.25
gear	0.20	0.23
understand	0.20	0.64
alan	0.20	0.38
computers	0.20	0.12
substantial	0.20	0.67
enough	0.20	0.68
covered	0.21	0.43
massive	0.21	0.62
grown	0.21	0.63
writing	0.21	0.30
acted	0.21	0.62
jewish	0.21	0.64
pad	0.21	0.09
mount	0.21	0.19
sell	0.21	0.25
louis	0.21	0.37
congressional	0.21	0.29
roll	0.21	0.15
editor	0.21	0.21
weeks	0.21	0.31
presidential	0.21	0.30
medium	0.21	0.44
climb	0.21	0.17
movies	0.21	0.22
scientist	0.21	0.30
tools	0.21	0.14
send	0.21	0.37
philosophy	0.21	0.15
nearest	0.21	0.33
seventeen	0.21	0.24
spent	0.21	0.38
delivery	0.21	0.26
serve	0.21	0.35
math	0.21	0.22
nfl	0.21	0.16
goods	0.21	0.16
bill	0.21	0.21
gravel	0.21	0.37
speak	0.21	0.41
million	0.21	0.26
sample	0.21	0.28
sunset	0.21	0.38
teenager	0.21	0.50
steering	0.21	0.17
vincent	0.21	0.63
lou	0.21	0.53
leaving	0.22	0.76
requirements	0.22	0.20
ties	0.22	0.72
directed	0.22	0.20
creek	0.22	0.26
until	0.22	0.43
lip	0.22	0.34
pool	0.22	0.33
teacher	0.22	0.31
checks	0.22	0.23
electronic	0.22	0.15
wrote	0.22	0.31
add	0.22	0.41
taking	0.22	0.62
gym	0.22	0.16
marked	0.22	0.17
master	0.22	0.23
display	0.22	0.20
eighteen	0.22	0.24
position	0.22	0.63
paris	0.22	0.30
entry	0.22	0.10
obvious	0.22	0.46
visual	0.22	0.24
carved	0.22	0.29
vegas	0.22	0.23
chairman	0.22	0.26
edges	0.22	0.33
globe	0.22	0.49
forward	0.22	0.25
raising	0.22	0.30
permanent	0.22	0.68
specifically	0.22	0.26
valuable	0.22	0.75
liberal	0.22	0.42
canvas	0.22	0.24
joined	0.22	0.64
established	0.22	0.20
asking	0.22	0.70
votes	0.22	0.33
mountain	0.22	0.21
wallet	0.23	0.08
informed	0.23	0.86
ride	0.23	0.23
communications	0.23	0.16
checking	0.23	0.22
fans	0.23	0.21
poem	0.23	0.30
drain	0.23	0.50
tablespoon	0.23	0.42
motor	0.23	0.44
quarters	0.23	0.88
throwing	0.23	0.38
store	0.23	0.23
rest	0.23	0.54
gain	0.23	0.24
craft	0.23	0.19
support	0.23	0.26
mail	0.23	0.15
closest	0.23	0.96
iron	0.23	0.26
tapped	0.23	0.22
marble	0.23	0.25
shed	0.23	0.30
climbing	0.23	0.09
odds	0.23	0.49
insurance	0.23	0.36
rights	0.23	0.55
native	0.23	0.75
classes	0.23	0.21
prepare	0.23	0.21
starting	0.23	0.34
rate	0.23	0.28
sets	0.23	0.22
considerable	0.23	0.72
menu	0.23	0.28
entertainment	0.23	0.19
mobile	0.23	0.13
senator	0.23	0.29
letter	0.23	0.23
stem	0.23	0.50
whatever	0.23	1.16
ingredients	0.23	0.40
reagan	0.23	0.27
discipline	0.23	0.66
generations	0.23	1.12
classroom	0.23	0.30
regardless	0.23	0.33
fall	0.23	0.27
hung	0.24	0.25
tables	0.24	0.39
purchased	0.24	0.24
expression	0.24	0.43
log	0.24	0.32
higher	0.24	0.65
dollars	0.24	0.22
principles	0.24	0.33
turning	0.24	0.30
joe	0.24	0.50
spoke	0.24	0.77
write	0.24	0.24
meal	0.24	0.34
morris	0.24	0.22
dead	0.24	0.84
story	0.24	0.46
heels	0.24	0.30
significant	0.24	0.46
measured	0.24	0.49
charlie	0.24	0.67
principle	0.24	0.36
kerry	0.24	0.30
preparing	0.24	0.36
since	0.24	0.20
learning	0.24	0.19
rear	0.24	0.20
bottom	0.24	0.22
service	0.24	0.18
purchase	0.24	0.25
layers	0.24	0.35
pine	0.24	0.37
structures	0.24	0.24
square	0.24	0.20
wireless	0.24	0.16
principal	0.24	0.23
host	0.24	0.21
fundamental	0.24	0.43
literature	0.24	0.22
expert	0.24	0.17
hours	0.24	0.41
set	0.24	0.26
believe	0.25	0.71
released	0.25	0.21
wallace	0.25	0.29
restaurant	0.25	0.30
avenue	0.25	0.30
root	0.25	0.84
roots	0.25	0.40
leonard	0.25	0.66
political	0.25	0.34
leaning	0.25	0.33
featured	0.25	0.16
experience	0.25	0.37
literary	0.25	0.34
printed	0.25	0.14
stones	0.25	0.28
associate	0.25	0.27
fee	0.25	0.25
pockets	0.25	0.20
hired	0.25	0.44
participation	0.25	0.26
phil	0.25	0.43
liquid	0.25	0.64
method	0.25	0.22
below	0.25	0.20
thighs	0.25	0.28
engage	0.25	0.44
met	0.25	1.25
nails	0.25	0.29
elbow	0.25	0.64
chief	0.25	0.28
operating	0.25	0.13
reed	0.25	0.66
pleased	0.25	1.76
paid	0.25	0.30
writers	0.25	0.33
networks	0.25	0.18
nations	0.25	0.67
elected	0.25	0.34
pole	0.25	0.20
factory	0.25	0.38
remaining	0.26	0.44
roles	0.26	0.23
microsoft	0.26	0.16
dean	0.26	0.25
baker	0.26	0.26
laughed	0.26	0.65
union	0.26	0.52
shopping	0.26	0.29
bound	0.26	0.24
toes	0.26	0.32
forehead	0.26	0.39
fitness	0.26	0.15
entirely	0.26	0.50
tongue	0.26	0.44
candidate	0.26	0.39
beach	0.26	0.31
village	0.26	0.54
calls	0.26	0.61
letters	0.26	0.21
legs	0.26	0.27
jonathan	0.26	0.48
rick	0.26	0.50
leaves	0.26	0.67
foot	0.26	0.32
sites	0.26	0.19
statement	0.26	0.24
election	0.26	0.34
retired	0.26	0.37
preparation	0.26	0.17
chance	0.26	0.66
wooden	0.26	0.23
pressed	0.27	0.22
filling	0.27	0.55
keeping	0.27	0.53
paying	0.27	0.32
founded	0.27	0.25
canyon	0.27	0.30
ice	0.27	0.51
league	0.27	0.27
flashed	0.27	0.30
sport	0.27	0.21
knows	0.27	1.25
loose	0.27	0.29
upper	0.27	0.23
danny	0.27	0.50
kevin	0.27	0.49
man	0.27	0.69
jobs	0.27	0.52
vote	0.27	0.34
someday	0.27	0.62
answered	0.27	0.54
annual	0.27	0.97
maintained	0.27	0.40
running	0.27	0.49
assembly	0.27	0.30
truth	0.27	0.61
maximum	0.27	0.47
impossible	0.27	0.61
lifting	0.27	0.15
howard	0.27	0.35
explore	0.27	0.33
shining	0.27	0.34
executive	0.28	0.24
supposed	0.28	0.86
rates	0.28	0.36
writes	0.28	0.52
lap	0.28	0.18
recently	0.28	0.42
client	0.28	0.36
ultimate	0.28	0.59
head	0.28	0.26
stretch	0.28	0.22
soil	0.28	0.52
meaning	0.28	0.29
really	0.28	1.09
belief	0.28	0.57
don	0.28	0.51
starks	0.28	0.52
raised	0.28	0.38
worth	0.28	0.19
sigh	0.28	0.49
director	0.28	0.28
greek	0.28	0.36
layer	0.28	0.34
veteran	0.28	0.26
stadium	0.28	0.24
subtle	0.28	1.06
kennedy	0.28	0.28
lessons	0.28	0.20
pay	0.28	0.33
tender	0.28	0.51
days	0.28	0.46
poetry	0.28	0.31
owned	0.28	0.63
results	0.28	0.52
president	0.28	0.29
meanwhile	0.29	0.40
gates	0.29	0.15
franklin	0.29	0.50
call	0.29	0.61
competition	0.29	0.16
aside	0.29	0.37
rubbed	0.29	0.30
recalls	0.29	0.73
showing	0.29	0.32
real	0.29	1.77
teachers	0.29	0.44
importance	0.29	0.38
sunlight	0.29	0.53
arms	0.29	0.27
fingers	0.29	0.32
republicans	0.29	0.38
original	0.29	0.81
start	0.29	0.57
nba	0.29	0.22
keeps	0.29	0.58
democrats	0.29	0.38
athletes	0.29	0.28
firmly	0.29	0.26
seek	0.29	0.38
sides	0.29	0.27
access	0.29	0.64
draft	0.29	0.20
star	0.29	0.19
technique	0.30	0.21
tape	0.30	0.17
club	0.30	0.36
nick	0.30	0.50
precise	0.30	0.71
year	0.30	0.22
teenagers	0.30	0.94
fill	0.30	0.40
cotton	0.30	0.45
championship	0.30	0.18
powder	0.30	0.46
church	0.30	0.90
minutes	0.30	0.41
chin	0.30	0.29
today	0.30	0.72
likely	0.30	0.52
field	0.30	0.20
